,Breaths,Recording Length (s),Mean Breath Rate,Minute Ventilation,AUC Mean,AUC Std,Insp Time Mean,Insp Time Std,Exp Time Mean,Exp Time Std,TTotal Mean,TTotal Std,SampEn TI,SampEn TE,SampEn TTotal,ShanEn TI,ShanEn TE,ShanEn TTotal,Poincare SD1 Burst Duration,Poincare SD2 Burst Duration,Poincare SD1/SD2 Burst Duration,Poincare SD1 Interburst Interval,Poincare SD2 Interburst Interval,Poincare SD1/SD2 Interburst Interval,Poincare SD1 Total Cycle Time,Poincare SD2 Total Cycle Time,Poincare SD1/SD2 Total Cycle Time
10-19-17-10-_MYD88_LPS-recovery.txt,39,170.79899999999998,13.700314404651083,1.5560950422337232,0.02668572594203635,0.05129730273504466,0.08264102564099537,0.13545734254823838,3.6615526315789806,6.816477407519966,3.746052631578945,6.792739006303429,1.1484151111519278,1.0500253558783021,1.0540986812659379,5.234120167580196,5.247927513443589,5.19529593449622,0.13158354860374408,0.14192276902747905,0.9271489663386352,6.936376034524833,6.855682724797189,1.0117702806513746,6.925101036410916,6.817695728096523,1.0157539016990393
10-19-17-11_MYD88_LPS-baseline.txt,61,216.09900000000005,16.936681798620075,9.166629722886881,0.07479647187003842,0.24220801976208844,0.10926229508196662,0.34113551471227227,2.8209000000000013,8.376950210150069,2.931666666666667,8.355197086577643,0.3779775246426006,0.3534517340571638,0.38284160447034343,5.6560670506421715,5.906890595608517,5.773557262275184,0.34391035572917583,0.34370721956016315,1.0005910151357096,7.224976347568501,9.507540821262303,0.7599206233657013,7.203675975473162,9.485338130558121,0.7594537881855452
10-19-17-11_MYD88_LPS-hypoxia.txt,188,141.99900000000002,79.43717913506431,34.19480973010003,0.08607706036947567,0.5762601729197655,0.16970744680850808,0.9447950777182972,0.5732834224598952,1.3812612696636306,0.7438877005347592,1.636862661439734,0.11739199822911932,0.3602711080697467,0.37773516938850177,6.89741398454129,7.367697802110472,7.154466235367549,0.9434255642627066,0.9510687247707507,0.9919636086131564,1.349721009056788,1.418910758771461,0.9512374197693872,1.64465750753861,1.6371194250467969,1.0046044792923996
10-19-17-11_MYD88_LPS-recovery.txt,6,120.09899999999993,2.9975270401918435,1.111265424415996,0.08501705507083886,0.1737401651549946,0.11716666666666242,0.22101464255159112,7.829600000000028,11.211781028899924,7.969000000000006,11.158730160730824,0.6286086594223742,1.2039728043259361,1.2039728043259361,2.584962500721156,2.321928094887362,2.321928094887362,0.25953905293800833,0.21435923119852113,1.2107668584500824,9.329071034942384,7.918284181247838,1.1781682522882402,9.05812641188855,8.078499170251348,1.1212635194968674
10-19-17-12_MYD88_LPS-baseline.txt,160,111.99900000000002,85.7150510272413,12.968363836503299,0.008395736275342612,0.036241424970477006,0.038587500000006617,0.1355084585690185,0.6601509433962199,0.7103157167539395,0.698691823899371,0.7088001638847744,0.46774203762967903,1.1913940221190757,1.1568811967920856,6.17859713859431,7.187096791762314,7.136782326353511,0.13249663890541033,0.13925304827990143,0.9514810666053746,0.5848442250080196,0.780749609408634,0.749080393970354,0.5940431822312144,0.7719932434015914,0.7694927220006675
10-19-17-12_MYD88_LPS-hypoxia.txt,285,139.99900000000002,122.14372959806853,27.926991417145697,0.053906334699977396,0.15618605306579958,0.1953438596491292,0.518675426013244,0.292521126760557,0.658079533254814,0.48842957746478854,0.7985606893769108,0.4223978766647029,0.43127689548939036,0.4954171506106376,7.490175379218566,7.7032894169713515,7.5762681707701285,0.4680617416092575,0.5662826251301212,0.8265514794873067,0.6289019641251471,0.6880293444893907,0.914062705554915,0.7798786345408886,0.8190017242932754,0.9522307602146424
10-19-17-12_MYD88_LPS-recovery.txt,66,145.59899999999993,27.197988997177188,14.583997573009256,0.4361743417915287,2.1243011062947246,0.7151969696969521,3.3758689575839114,1.366615384615401,4.579315194662974,2.092461538461538,5.544072294114385,0.11342192974737102,0.2291712971117271,0.3349349573023265,5.820835217810529,5.991598582259227,6.022367813028458,3.4508530181192385,3.340266195500706,1.0331071885131464,4.617197777365372,4.608258129506141,1.0019399190774474,5.323816747158393,5.832545225760935,0.9127776195621061
10-19-17-9_MYD88_SHAM-baseline.txt,145,54.15899999999999,160.63812108790785,33.02805798030194,0.0157814651325444,0.047412160040313726,0.06268275862069043,0.1562503607035091,0.30048611111111057,0.3315914065807627,0.36037500000000044,0.3413401666593033,0.6006273757785693,1.005211113579709,0.9047991274550453,6.520262603864983,6.975480556997884,6.937218230578947,0.13610535950149558,0.17174864294709088,0.7924683256066505,0.27757767990216775,0.37913386069680066,0.7321363472838186,0.3042247584484077,0.3761953489013249,0.8086882502319429
10-19-17-9_MYD88_SHAM-hypoxia.txt,46,103.59899999999993,26.641183795210395,21.963510203057794,0.7533645682598477,2.8571526503740725,0.7768043478260956,2.704196212809316,1.3088222222222157,2.988736420398626,2.1021999999999985,4.729835325298791,0.18290143503577636,0.44565598869140965,0.5591108649254527,5.480083695187445,5.44740865188523,5.491853096329673,2.830678972164935,2.6291794131756028,1.076639714269615,3.2081967082059073,2.816050247901952,1.1392540706956906,4.946072464817007,4.59869656981959,1.0755379029086594
10-19-17-9_MYD88_SHAM-recovery.txt,351,125.84899999999993,167.34340360273035,26.504190776959547,0.028494245755168117,0.06930557749511582,0.14854415954416314,0.3418251459242186,0.2105942857142827,0.22297268499316544,0.357514285714286,0.37654061222271773,0.713524331837785,1.1788842489790554,1.2391031089721103,7.742927310089035,7.9045730760253345,8.163984468938109,0.2825693111649587,0.39188332295753897,0.7210546982005035,0.18881349531657413,0.2529900823133552,0.7463276567605068,0.3343308754704231,0.4152074792524421,0.8052140006542444
10-23-17-16_MYD88_LPS-baseline.txt,259,197.99900000000002,78.4852448749741,17.840682263706913,0.03326908244951848,0.10612534351460964,0.07341312741312525,0.20742060671548293,0.6924844961240332,2.1204025693158295,0.7661356589147289,2.1192309507653784,0.4707162233278252,0.38119413326657764,0.4036569528374798,7.122260640933447,7.7776432922197705,7.797973185622238,0.20365782084739034,0.21187005689420288,0.9612392795508933,1.7180556607009267,2.464625706684091,0.6970858317518728,1.7304517888301458,2.4538832724836865,0.7051891213548545
10-23-17-16_MYD88_LPS-hypoxia.txt,107,234.99900000000002,27.319265188362504,44.47498399519031,1.7079869367387084,8.798393757406608,0.9448504672897148,4.2961982058989046,1.1069433962264195,3.932288634174314,2.0606320754716974,5.687469841222925,0.16446050631457437,0.2389917435542333,0.37363218153495353,6.610625864905812,6.633580831921676,6.614712907393374,4.3947319371132645,4.234864957694128,1.037750195346532,3.8501287940055855,4.047833510038278,0.9511578933416105,5.753575474405695,5.670402692511189,1.0146678792326955
10-23-17-16_MYD88_LPS-recovery.txt,390,178.49900000000002,131.0931713903159,29.457944165866603,0.024174764146138727,0.02702424096198885,0.06642820512822126,0.06561655298004805,0.3921336760925285,0.4939091874753852,0.45715938303341913,0.49393555702562336,1.6159185593716638,1.047972482079418,0.8879545991406593,7.520586069270525,8.277421067378079,8.143064608492491,0.04581817542069326,0.07593700153613585,0.6033708797270583,0.461809129636282,0.5248460173295378,0.8798945107481372,0.46623697023184985,0.520902938202251,0.8950553664391581
10-23-17-17_MYD88_LPS-baseline.txt,502,215.49900000000002,139.7686300168446,33.137293159088074,0.01433859355517385,0.026492594691718267,0.03763346613546167,0.05889166496820172,0.38627944111776097,0.4158707885041041,0.42393612774451084,0.41241687714141123,1.1114819229452184,0.8847185710974969,0.8606237823424292,7.185582530034472,8.311109015808114,8.363533491868967,0.05092185153746968,0.06599040520220092,0.7716553850736367,0.37788344737233676,0.45016346244225447,0.8394360691163611,0.3784027458119193,0.4433836648569735,0.8534431369590133
10-23-17-17_MYD88_LPS-hypoxia.txt,122,221.49900000000002,33.04755326209147,24.42012454663625,0.27088084722074246,2.574647933619666,0.25835245901638976,2.249003658898725,1.4260991735537245,4.073370305172012,1.686561983471075,4.593890488072812,0.016529301951210582,0.3913095737607893,0.40278275841362554,6.473569816982424,6.747335241388951,6.714277390149283,2.2604771547047617,2.255835736292568,1.002057516129176,3.675502894540778,4.46610572777523,0.8229771345721618,4.073878288760204,5.094401038800526,0.799677578920916
10-23-17-17_MYD88_LPS-recovery.txt,215,249.4989999999998,51.7036140425413,6.9061131141492575,0.0075585914343363324,0.01034155320231749,0.02454418604654779,0.02802551414231522,1.0917149532709927,2.3871716671159224,1.1163551401869152,2.3838021492899872,1.4357019729889446,0.5429721246865399,0.540709168301051,6.339625292322101,7.435346542455666,7.4248847155513324,0.019830801239168826,0.03416810031878725,0.5803893413490391,1.911678683245205,2.791357569973611,0.684856251957458,1.907562548042437,2.788476510730944,0.684087723422281
10-23-17-18_MYD88_SHAM-baseline.txt,196,174.49900000000002,67.39293634920543,16.683307092843936,0.023345308945299542,0.030952214000507263,0.04672448979591844,0.053399109641019536,0.7244307692307693,1.2761248669218574,0.7713641025641028,1.2706084049428379,1.574220290128188,0.5546847984723391,0.5500921569838864,6.694924481998697,7.48425339067272,7.402202108621435,0.04524948941052663,0.06062998934645846,0.7463219093105409,1.3246118641390847,1.2277561385015023,1.0788884067448414,1.3224635175086565,1.2187842279395087,1.0850677972297273
